id,coord,weather,base,clouds,sys,areaid,name,cod,rain,visibility,dt,wind_degree,wind_speed,temp_max,temp_min,humidity,pressure,temp
ObjectId(571d9e5ed9125d030a585048),"{""lon"":12.48,""lat"":42.21}","[{""id"":501,""main"":""Rain"",""description"":""moderate rain"",""icon"":""10d""}]",cmc stations,"{""all"":75}","{""type"":3,""id"":5848,""message"":0.0036,""country"":""IT"",""sunrise"":1461557604,""sunset"":1461607393}",3169395,Rignano Flaminio,200,"{""1h"":1.86}",,2014,320,5.1,283.15,280.37,93,1000,282.06
ObjectId(571d9e5fd9125d030a585049),"{""lon"":12.24,""lat"":42.16}","[{""id"":501,""main"":""Rain"",""description"":""moderate rain"",""icon"":""10d""}]",cmc stations,"{""all"":75}","{""type"":3,""id"":5851,""message"":0.0131,""country"":""IT"",""sunrise"":1461557667,""sunset"":1461607445}",3165205,Trevignano Romano,200,"{""1h"":0.76}",,2014,340,2.6,283.15,280.37,93,1001,281.73
ObjectId(571d9e5fd9125d030a58504a),"{""lon"":21,""lat"":52.25}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0071,""country"":""PL"",""sunrise"":1461554191,""sunset"":1461606740}",858787,Wojew神dztwo Mazowieckie,200,,,2014,290,1.5,279.26,273.71,80,1006,275.88
ObjectId(571d9e60d9125d030a58504b),"{""lon"":12.51,""lat"":41.67}","[{""id"":501,""main"":""Rain"",""description"":""moderate rain"",""icon"":""10d""},{""id"":211,""main"":""Thunderstorm"",""description"":""thunderstorm"",""icon"":""11d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5851,""message"":0.0038,""country"":""IT"",""sunrise"":1461557657,""sunset"":1461607325}",3170342,Pomezia,200,"{""1h"":1.78}",,2014,360,3.1,285.15,280.93,87,1000,283.2
ObjectId(571d9e60d9125d030a58504c),"{""lon"":12.69,""lat"":41.7}","[{""id"":501,""main"":""Rain"",""description"":""moderate rain"",""icon"":""10d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5848,""message"":0.0033,""country"":""IT"",""sunrise"":1461557610,""sunset"":1461607285}",3176203,Genzano di Roma,200,"{""1h"":2.29}",,2014,320,5.1,285.15,280.37,93,1000,282.75
ObjectId(571d9e61d9125d030a58504d),"{""lon"":12.65,""lat"":41.74}","[{""id"":501,""main"":""Rain"",""description"":""moderate rain"",""icon"":""10d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5848,""message"":0.0032,""country"":""IT"",""sunrise"":1461557615,""sunset"":1461607299}",3179680,Castel Gandolfo,200,"{""1h"":2.29}",,2014,320,5.1,285.15,280.37,93,1000,282.76
ObjectId(571d9e61d9125d030a58504e),"{""lon"":12.72,""lat"":41.72}","[{""id"":501,""main"":""Rain"",""description"":""moderate rain"",""icon"":""10d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5848,""message"":0.0044,""country"":""IT"",""sunrise"":1461557601,""sunset"":1461607280}",3172328,Nemi,200,"{""1h"":2.29}",,2014,320,5.1,285.15,280.37,93,1000,282.76
ObjectId(571d9e62d9125d030a58504f),"{""lon"":12.7,""lat"":41.67}","[{""id"":501,""main"":""Rain"",""description"":""moderate rain"",""icon"":""10d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5848,""message"":0.0046,""country"":""IT"",""sunrise"":1461557611,""sunset"":1461607279}",3175156,Lanuvio,200,"{""1h"":2.29}",,2014,320,5.1,285.15,280.37,93,1000,282.75
ObjectId(571d9e62d9125d030a585050),"{""lon"":12.82,""lat"":41.72}","[{""id"":501,""main"":""Rain"",""description"":""moderate rain"",""icon"":""10d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5848,""message"":0.0034,""country"":""IT"",""sunrise"":1461557577,""sunset"":1461607256}",3175106,Lariano,200,"{""1h"":2.29}",,2014,320,5.1,283.15,280.37,93,1000,282.26
ObjectId(571d9e63d9125d030a585051),"{""lon"":12.72,""lat"":41.81}","[{""id"":501,""main"":""Rain"",""description"":""moderate rain"",""icon"":""10d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5848,""message"":0.0122,""country"":""IT"",""sunrise"":1461557591,""sunset"":1461607290}",3172797,Monte Porzio Catone,200,"{""1h"":2.41}",,2014,320,5.1,283.15,280.37,93,1000,282.27
ObjectId(571d9e63d9125d030a585052),"{""lon"":12.72,""lat"":41.81}","[{""id"":501,""main"":""Rain"",""description"":""moderate rain"",""icon"":""10d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5848,""message"":0.0122,""country"":""IT"",""sunrise"":1461557591,""sunset"":1461607290}",3172797,Monte Porzio Catone,200,"{""1h"":2.41}",,2014,320,5.1,283.15,280.37,93,1000,282.27
ObjectId(571d9e63d9125d030a585053),"{""lon"":21,""lat"":52.25}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0071,""country"":""PL"",""sunrise"":1461554191,""sunset"":1461606740}",858787,Wojew神dztwo Mazowieckie,200,,,2014,290,1.5,279.26,273.71,80,1006,275.88
ObjectId(571d9e64d9125d030a585054),"{""lon"":21,""lat"":52.25}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0071,""country"":""PL"",""sunrise"":1461554191,""sunset"":1461606740}",858787,Wojew神dztwo Mazowieckie,200,,,2014,290,1.5,279.26,273.71,80,1006,275.88
ObjectId(571d9e64d9125d030a585055),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10n""}]",cmc stations,"{""all"":92}","{""type"":3,""id"":5610,""message"":0.0034,""country"":""FR"",""sunrise"":1461559247,""sunset"":1461610809}",2971316,Us,200,"{""3h"":0.69}",,2014,230,2.6,277.59,277.04,86,1017,277.15
ObjectId(571d9e65d9125d030a585056),"{""lon"":21,""lat"":52.25}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0071,""country"":""PL"",""sunrise"":1461554191,""sunset"":1461606740}",858787,Wojew神dztwo Mazowieckie,200,,,2014,290,1.5,279.26,273.71,80,1006,275.88
ObjectId(571d9e65d9125d030a585057),"{""lon"":21,""lat"":52.25}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0071,""country"":""PL"",""sunrise"":1461554191,""sunset"":1461606740}",858787,Wojew神dztwo Mazowieckie,200,,,2014,290,1.5,279.26,273.71,80,1006,275.88
ObjectId(571d9e65d9125d030a585058),"{""lon"":21,""lat"":52.25}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0071,""country"":""PL"",""sunrise"":1461554191,""sunset"":1461606740}",858787,Wojew神dztwo Mazowieckie,200,,,2014,290,1.5,279.26,273.71,80,1006,275.88
ObjectId(571d9e66d9125d030a585059),"{""lon"":21,""lat"":52.25}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0071,""country"":""PL"",""sunrise"":1461554191,""sunset"":1461606740}",858787,Wojew神dztwo Mazowieckie,200,,,2014,290,1.5,279.26,273.71,80,1006,275.88
ObjectId(571d9e66d9125d030a58505a),"{""lon"":21,""lat"":52.25}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0071,""country"":""PL"",""sunrise"":1461554191,""sunset"":1461606740}",858787,Wojew神dztwo Mazowieckie,200,,,2014,290,1.5,279.26,273.71,80,1006,275.88
ObjectId(571d9e67d9125d030a58505b),"{""lon"":21,""lat"":52.25}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0071,""country"":""PL"",""sunrise"":1461554191,""sunset"":1461606740}",858787,Wojew神dztwo Mazowieckie,200,,,2014,290,1.5,279.26,273.71,80,1006,275.88
ObjectId(571d9e67d9125d030a58505c),"{""lon"":21,""lat"":52.25}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0071,""country"":""PL"",""sunrise"":1461554191,""sunset"":1461606740}",858787,Wojew神dztwo Mazowieckie,200,,,2014,290,1.5,279.26,273.71,80,1006,275.88
ObjectId(571d9e67d9125d030a58505d),"{""lon"":21,""lat"":52.25}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0071,""country"":""PL"",""sunrise"":1461554191,""sunset"":1461606740}",858787,Wojew神dztwo Mazowieckie,200,,,2014,290,1.5,279.26,273.71,80,1006,275.88
ObjectId(571d9e68d9125d030a58505e),"{""lon"":21,""lat"":52.25}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0071,""country"":""PL"",""sunrise"":1461554191,""sunset"":1461606740}",858787,Wojew神dztwo Mazowieckie,200,,,2014,290,1.5,279.26,273.71,80,1006,275.88
ObjectId(571d9e68d9125d030a58505f),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10n""}]",cmc stations,"{""all"":92}","{""type"":3,""id"":5610,""message"":0.0034,""country"":""FR"",""sunrise"":1461559247,""sunset"":1461610809}",2971316,Us,200,"{""3h"":0.69}",,2014,230,2.6,277.59,277.04,86,1017,277.15
ObjectId(571d9e68d9125d030a585060),"{""lon"":21,""lat"":52.25}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0071,""country"":""PL"",""sunrise"":1461554191,""sunset"":1461606740}",858787,Wojew神dztwo Mazowieckie,200,,,2014,290,1.5,279.26,273.71,80,1006,275.88
ObjectId(571d9e69d9125d030a585061),"{""lon"":21,""lat"":52.25}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0071,""country"":""PL"",""sunrise"":1461554191,""sunset"":1461606740}",858787,Wojew神dztwo Mazowieckie,200,,,2014,290,1.5,279.22,273.71,80,1006,275.88
ObjectId(571d9e69d9125d030a585062),"{""lon"":21,""lat"":52.25}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0071,""country"":""PL"",""sunrise"":1461554191,""sunset"":1461606740}",858787,Wojew神dztwo Mazowieckie,200,,,2014,290,1.5,279.26,273.71,80,1006,275.88
ObjectId(571d9e69d9125d030a585063),"{""lon"":21,""lat"":52.25}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0071,""country"":""PL"",""sunrise"":1461554191,""sunset"":1461606740}",858787,Wojew神dztwo Mazowieckie,200,,,2014,290,1.5,279.26,273.71,80,1006,275.88
ObjectId(571d9e6ad9125d030a585064),"{""lon"":21,""lat"":52.25}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0071,""country"":""PL"",""sunrise"":1461554191,""sunset"":1461606740}",858787,Wojew神dztwo Mazowieckie,200,,,2014,290,1.5,279.26,273.71,80,1006,275.88
ObjectId(571d9e6ad9125d030a585065),"{""lon"":21,""lat"":52.25}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0071,""country"":""PL"",""sunrise"":1461554191,""sunset"":1461606740}",858787,Wojew神dztwo Mazowieckie,200,,,2014,290,1.5,279.26,273.71,80,1006,275.88
ObjectId(571d9e6bd9125d030a585066),"{""lon"":21,""lat"":52.25}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0071,""country"":""PL"",""sunrise"":1461554191,""sunset"":1461606740}",858787,Wojew神dztwo Mazowieckie,200,,,2014,290,1.5,279.26,273.71,80,1006,275.88
ObjectId(571d9e6cd9125d030a585067),"{""lon"":21,""lat"":52.25}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0071,""country"":""PL"",""sunrise"":1461554191,""sunset"":1461606740}",858787,Wojew神dztwo Mazowieckie,200,,,2014,290,1.5,279.26,273.71,80,1006,275.88
ObjectId(571d9e6cd9125d030a585068),"{""lon"":24.93,""lat"":60.17}","[{""id"":520,""main"":""Rain"",""description"":""light intensity shower rain"",""icon"":""09d""},{""id"":612,""main"":""Snow"",""description"":""shower sleet"",""icon"":""13d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5018,""message"":0.0114,""country"":""FI"",""sunrise"":1461551564,""sunset"":1461607517}",660083,Etu-T神神l神,200,,,2014,170,6.2,275.93,274.82,93,998,275.29
ObjectId(571d9e6cd9125d030a585069),"{""lon"":21.07,""lat"":55.92}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5435,""message"":0.0093,""country"":""LT"",""sunrise"":1461553490,""sunset"":1461607421}",596238,Palanga,200,,,2014,120,1,272.15,272.15,92,1006,272.15
ObjectId(571d9e6dd9125d030a58506a),"{""lon"":21.07,""lat"":55.92}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5435,""message"":0.0093,""country"":""LT"",""sunrise"":1461553490,""sunset"":1461607421}",596238,Palanga,200,,,2014,120,1,272.15,272.15,92,1006,272.15
ObjectId(571d9e6dd9125d030a58506b),"{""lon"":21.07,""lat"":55.92}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5435,""message"":0.0093,""country"":""LT"",""sunrise"":1461553490,""sunset"":1461607421}",596238,Palanga,200,,,2014,120,1,272.15,272.15,92,1006,272.15
ObjectId(571d9e6dd9125d030a58506c),"{""lon"":21.07,""lat"":55.92}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5435,""message"":0.0093,""country"":""LT"",""sunrise"":1461553490,""sunset"":1461607421}",596238,Palanga,200,,,2014,120,1,272.15,272.15,92,1006,272.15
ObjectId(571d9e6ed9125d030a58506d),"{""lon"":21.07,""lat"":55.92}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5435,""message"":0.0093,""country"":""LT"",""sunrise"":1461553490,""sunset"":1461607421}",596238,Palanga,200,,,2014,120,1,272.15,272.15,92,1006,272.15
ObjectId(571d9e6ed9125d030a58506e),"{""lon"":21.07,""lat"":55.92}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5435,""message"":0.0093,""country"":""LT"",""sunrise"":1461553490,""sunset"":1461607421}",596238,Palanga,200,,,2014,120,1,272.15,272.15,92,1006,272.15
ObjectId(571d9e6ed9125d030a58506f),"{""lon"":21.07,""lat"":55.92}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5435,""message"":0.0093,""country"":""LT"",""sunrise"":1461553490,""sunset"":1461607421}",596238,Palanga,200,,,2014,120,1,272.15,272.15,92,1006,272.15
ObjectId(571d9e6fd9125d030a585070),"{""lon"":21.07,""lat"":55.92}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5435,""message"":0.0093,""country"":""LT"",""sunrise"":1461553490,""sunset"":1461607421}",596238,Palanga,200,,,2014,120,1,272.15,272.15,92,1006,272.15
ObjectId(571d9e6fd9125d030a585071),"{""lon"":21.07,""lat"":55.92}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5435,""message"":0.0093,""country"":""LT"",""sunrise"":1461553490,""sunset"":1461607421}",596238,Palanga,200,,,2014,120,1,272.15,272.15,92,1006,272.15
ObjectId(571d9e6fd9125d030a585072),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0139,""country"":""PL"",""sunrise"":1461554192,""sunset"":1461606735}",756135,Warsaw,200,,,2014,290,1.5,278.71,273.15,80,1006,275.72
ObjectId(571d9e70d9125d030a585073),"{""lon"":21.07,""lat"":55.92}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5435,""message"":0.0093,""country"":""LT"",""sunrise"":1461553490,""sunset"":1461607421}",596238,Palanga,200,,,2014,120,1,272.15,272.15,92,1006,272.15
ObjectId(571d9e70d9125d030a585074),"{""lon"":21.07,""lat"":55.92}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5435,""message"":0.0093,""country"":""LT"",""sunrise"":1461553490,""sunset"":1461607421}",596238,Palanga,200,,,2014,120,1,272.15,272.15,92,1006,272.15
ObjectId(571d9e70d9125d030a585075),"{""lon"":21.07,""lat"":55.92}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5435,""message"":0.0093,""country"":""LT"",""sunrise"":1461553490,""sunset"":1461607421}",596238,Palanga,200,,,2014,120,1,272.15,272.15,92,1006,272.15
ObjectId(571d9e71d9125d030a585076),"{""lon"":21.07,""lat"":55.92}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5435,""message"":0.0093,""country"":""LT"",""sunrise"":1461553490,""sunset"":1461607421}",596238,Palanga,200,,,2014,120,1,272.15,272.15,92,1006,272.15
ObjectId(571d9e71d9125d030a585077),"{""lon"":21.01,""lat"":52.23}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01d""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":5374,""message"":0.0139,""country"":""PL"",""sunrise"":1461554192,""sunset"":1461606735}",756135,Warsaw,200,,,2014,290,1.5,278.71,273.15,80,1006,275.72
ObjectId(571d9e71d9125d030a585078),"{""lon"":21.07,""lat"":55.92}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5435,""message"":0.0093,""country"":""LT"",""sunrise"":1461553490,""sunset"":1461607421}",596238,Palanga,200,,,2014,120,1,272.15,272.15,92,1006,272.15
ObjectId(571d9e72d9125d030a585079),"{""lon"":21.07,""lat"":55.92}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5435,""message"":0.0093,""country"":""LT"",""sunrise"":1461553490,""sunset"":1461607421}",596238,Palanga,200,,,2014,120,1,272.15,272.15,92,1006,272.15
ObjectId(571d9e72d9125d030a58507a),"{""lon"":21.07,""lat"":55.92}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5435,""message"":0.0093,""country"":""LT"",""sunrise"":1461553490,""sunset"":1461607421}",596238,Palanga,200,,,2014,120,1,272.15,272.15,92,1006,272.15
ObjectId(571d9e72d9125d030a58507b),"{""lon"":21.07,""lat"":55.92}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5435,""message"":0.0093,""country"":""LT"",""sunrise"":1461553490,""sunset"":1461607421}",596238,Palanga,200,,,2014,120,1,272.15,272.15,92,1006,272.15
ObjectId(571d9e73d9125d030a58507c),"{""lon"":24.94,""lat"":60.17}","[{""id"":520,""main"":""Rain"",""description"":""light intensity shower rain"",""icon"":""09d""},{""id"":612,""main"":""Snow"",""description"":""shower sleet"",""icon"":""13d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5018,""message"":0.004,""country"":""FI"",""sunrise"":1461551561,""sunset"":1461607515}",658225,Helsinki,200,,,2014,170,6.2,275.93,274.82,93,998,275.29
ObjectId(571d9e73d9125d030a58507d),"{""lon"":21.07,""lat"":55.92}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5435,""message"":0.0093,""country"":""LT"",""sunrise"":1461553490,""sunset"":1461607421}",596238,Palanga,200,,,2014,120,1,272.15,272.15,92,1006,272.15
ObjectId(571d9e73d9125d030a58507e),"{""lon"":21.07,""lat"":55.92}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5435,""message"":0.0093,""country"":""LT"",""sunrise"":1461553490,""sunset"":1461607421}",596238,Palanga,200,,,2014,120,1,272.15,272.15,92,1006,272.15
ObjectId(571d9e74d9125d030a58507f),"{""lon"":21.07,""lat"":55.92}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",cmc stations,"{""all"":75}","{""type"":1,""id"":5435,""message"":0.0093,""country"":""LT"",""sunrise"":1461553490,""sunset"":1461607421}",596238,Palanga,200,,,2014,120,1,272.15,272.15,92,1006,272.15
